130389,15辽宁Z2,2015/8/14,4,2015/8/10,2025/8/10,3.99,402255e400000139
130390,15青岛05,2015/8/21,0.8,2015/8/17,2018/8/17,3.03,402255900000013a
130391,15青岛06,2015/8/21,2.4,2015/8/17,2020/8/17,3.33,402255a80000013b
130392,15青岛07,2015/8/21,2.4,2015/8/17,2022/8/17,3.57,402255c00000013c
130393,15青岛08,2015/8/21,2.4,2015/8/17,2025/8/17,3.6,402255e40000013d
130394,15青岛Z1,2015/8/21,3.5,2015/8/17,2020/8/17,3.33,402255a80000013e
130395,15青岛Z2,2015/8/21,1.4,2015/8/17,2022/8/17,3.57,402255c00000013f
130396,15青岛Z3,2015/8/21,2.1,2015/8/17,2025/8/17,3.6,402255e400000140
130397,15天津05,2015/8/25,8.19,2015/8/19,2018/8/19,3.04,4022559000000141
130398,15天津06,2015/8/25,23,2015/8/19,2020/8/19,3.36,402255a800000142
130399,15天津07,2015/8/25,23,2015/8/19,2022/8/19,3.6,402255c000000143
130400,15天津08,2015/8/25,23,2015/8/19,2025/8/19,3.62,402255e400000144
130401,15天津Z1,2015/8/25,45.41,2015/8/19,2020/8/19,3.36,402255a800000145
130402,15天津Z2,2015/8/25,5,2015/8/19,2022/8/19,3.6,402255c000000146
130403,15天津Z3,2015/8/25,36,2015/8/19,2025/8/19,3.62,402255e400000147
130404,15甘肃05,2015/8/27,9.5575,2015/8/21,2018/8/21,3.03,4022559000000148
130405,15甘肃06,2015/8/27,20,2015/8/21,2020/8/21,3.36,402255a800000149
130406,15甘肃07,2015/8/27,20,2015/8/21,2022/8/21,3.6,402255c00000014a
130407,15甘肃08,2015/8/27,20,2015/8/21,2025/8/21,3.61,402255e40000014b
130408,15甘肃Z1,2015/8/27,44.6228,2015/8/21,2020/8/21,3.36,402255a80000014c
130409,15甘肃Z2,2015/8/27,44,2015/8/21,2025/8/21,3.61,402255e40000014d
130410,15安徽05,2015/8/27,5,2015/8/21,2016/8/21,2.38,402255780000014e
130411,15安徽06,2015/8/27,47.8725,2015/8/21,2018/8/21,3.03,402255900000014f
130412,15安徽07,2015/8/27,75,2015/8/21,2020/8/21,3.36,402255a800000150
130413,15安徽08,2015/8/27,75,2015/8/21,2022/8/21,3.61,402255c000000151
130414,15安徽09,2015/8/27,50,2015/8/21,2025/8/21,3.61,402255e400000152
130415,15安徽Z1,2015/8/27,49.3661,2015/8/21,2020/8/21,3.36,402255a800000153
130416,15安徽Z2,2015/8/27,49,2015/8/21,2022/8/21,3.6,402255c000000154
130417,15厦门01,2015/8/28,6.4718,2015/8/22,2018/8/22,2.92,4022559000000155
130418,15厦门02,2015/8/28,9.4,2015/8/22,2020/8/22,3.26,402255a800000156
130419,15厦门03,2015/8/28,9.4,2015/8/22,2022/8/22,3.51,402255c000000157
130420,15厦门04,2015/8/28,6.3,2015/8/22,2025/8/22,3.51,402255e400000158
130421,15厦门Z1,2015/8/28,7.0742,2015/8/22,2020/8/22,3.26,402255a800000159
130422,15厦门Z2,2015/8/28,6.9,2015/8/22,2025/8/22,3.51,402255e40000015a
130423,15青海05,2015/8/31,15.2712,2015/8/25,2018/8/25,3.02,402255900000015b
130424,15青海06,2015/8/31,26,2015/8/25,2020/8/25,3.36,402255a80000015c
130425,15青海07,2015/8/31,26,2015/8/25,2022/8/25,3.61,402255c00000015d
130426,15青海08,2015/8/31,26,2015/8/25,2025/8/25,3.61,402255e40000015e
130427,15青海Z1,2015/8/31,8,2015/8/25,2018/8/25,3.02,402255900000015f
130428,15青海Z2,2015/8/31,9,2015/8/25,2020/8/25,3.36,402255a800000160
130429,15青海Z3,2015/8/31,8,2015/8/25,2022/8/25,3.61,402255c000000161
130430,15青海Z4,2015/8/31,8,2015/8/25,2025/8/25,3.61,402255e400000162
130431,15北京Z1,2015/9/1,15.6,2015/8/26,2018/8/26,3.02,4022559000000163
130432,15北京Z2,2015/9/1,36.4,2015/8/26,2020/8/26,3.36,402255a800000164
130433,15北京Z3,2015/9/1,15.6,2015/8/26,2022/8/26,3.61,402255c000000165
130434,15北京Z4,2015/9/1,23.4,2015/8/26,2025/8/26,3.6,402255e400000166
130435,15陕西05,2015/9/8,35.3412,2015/8/31,2018/8/31,3.03,4022559000000167
130436,15陕西06,2015/9/8,52.8,2015/8/31,2020/8/31,3.36,402255a800000168
130437,15陕西07,2015/9/8,52.8,2015/8/31,2022/8/31,3.62,402255c000000169
130438,15陕西08,2015/9/8,35.3,2015/8/31,2025/8/31,3.6,402255e40000016a
130439,15陕西Z1,2015/9/8,26.3049,2015/8/31,2018/8/31,3.03,402255900000016b
130440,15陕西Z2,2015/9/8,39.4,2015/8/31,2020/8/31,3.36,402255a80000016c
130441,15陕西Z3,2015/9/8,39.4,2015/8/31,2022/8/31,3.62,402255c00000016d
130442,15陕西Z4,2015/9/8,26.3,2015/8/31,2025/8/31,3.6,402255e40000016e
130443,15陕西Z5,2015/9/8,1,2015/8/31,2018/8/31,3.03,402255900000016f
130444,15陕西Z6,2015/9/8,1.5,2015/8/31,2020/8/31,3.36,402255a800000170
130445,15陕西Z7,2015/9/8,1.5,2015/8/31,2022/8/31,3.62,402255c000000171
130446,15陕西Z8,2015/9/8,1,2015/8/31,2025/8/31,3.6,402255e400000172
130447,15河南05,2015/9/8,51,2015/9/1,2018/9/1,3.03,4022559100000173
130448,15河南06,2015/9/8,76.6,2015/9/1,2020/9/1,3.29,402255a900000174
130449,15河南07,2015/9/8,76.6,2015/9/1,2022/9/1,3.54,402255c100000175
130450,15河南08,2015/9/8,51,2015/9/1,2025/9/1,3.53,402255e500000176
130451,15河南Z1,2015/9/8,31.4,2015/9/1,2018/9/1,3.03,4022559100000177
130452,15河南Z2,2015/9/8,47,2015/9/1,2020/9/1,3.29,402255a900000178
130453,15河南Z3,2015/9/8,47,2015/9/1,2022/9/1,3.54,402255c100000179
130454,15河南Z4,2015/9/8,31.4,2015/9/1,2025/9/1,3.53,402255e50000017a
130455,15内蒙05,2015/9/15,42.4,2015/9/9,2018/9/9,3.14,402255910000017b
130456,15内蒙06,2015/9/15,127.2,2015/9/9,2020/9/9,3.35,402255a90000017c
130457,15内蒙07,2015/9/15,127.2,2015/9/9,2022/9/9,3.53,402255c10000017d
130458,15内蒙08,2015/9/15,127.2,2015/9/9,2025/9/9,3.52,402255e50000017e
130459,15内蒙Z1,2015/9/15,11.6507,2015/9/9,2018/9/9,3.14,402255910000017f
130460,15内蒙Z2,2015/9/15,44.7,2015/9/9,2020/9/9,3.35,402255a900000180
130461,15内蒙Z3,2015/9/15,22.3,2015/9/9,2022/9/9,3.53,402255c100000181
130462,15内蒙Z4,2015/9/15,33.5,2015/9/9,2025/9/9,3.52,402255e500000182
130463,15宁夏05,2015/9/16,5.7279,2015/9/9,2018/9/9,3.14,4022559100000183
130464,15宁夏06,2015/9/16,10,2015/9/9,2020/9/9,3.35,402255a900000184
130465,15宁夏07,2015/9/16,10,2015/9/9,2022/9/9,3.53,402255c100000185
130466,15宁夏08,2015/9/16,10,2015/9/9,2025/9/9,3.52,402255e500000186
130467,15江苏05,2015/9/17,94.6,2015/9/11,2018/9/11,3.26,4022559100000187
130468,15江苏06,2015/9/17,141.9,2015/9/11,2020/9/11,3.47,402255a900000188
130469,15江苏07,2015/9/17,141.9,2015/9/11,2022/9/11,3.64,402255c100000189
130470,15江苏08,2015/9/17,94.6,2015/9/11,2025/9/11,3.63,402255e50000018a
130471,15江苏Z4,2015/9/17,65.1688,2015/9/11,2018/9/11,3.27,402255910000018b
130472,15江苏Z5,2015/9/17,97.4,2015/9/11,2020/9/11,3.47,402255a90000018c
130473,15江苏Z6,2015/9/17,97.4,2015/9/11,2022/9/11,3.64,402255c10000018d
130474,15江苏Z7,2015/9/17,65,2015/9/11,2025/9/11,3.63,402255e50000018e
130475,15山东09,2015/9/21,202.5,2015/9/15,2018/9/15,3.24,402255910000018f
130476,15山东10,2015/9/21,202.5,2015/9/15,2020/9/15,3.44,402255a900000190
130477,15山东11,2015/9/21,202.5,2015/9/15,2022/9/15,3.61,402255c100000191
130478,15山东12,2015/9/21,68.16,2015/9/15,2025/9/15,3.6,402255e500000192
130479,15山东Z4,2015/9/21,22.2,2015/9/15,2018/9/15,3.23,4022559100000193
130480,15山东Z5,2015/9/21,22.2,2015/9/15,2020/9/15,3.44,402255a900000194
130481,15山东Z6,2015/9/21,22.2,2015/9/15,2022/9/15,3.6,402255c100000195
130482,15山东Z7,2015/9/21,7.77,2015/9/15,2025/9/15,3.59,402255e500000196
130483,15新疆13,2015/9/22,37,2015/9/16,2018/9/16,3.13,4022559100000197
130484,15新疆14,2015/9/22,55.5,2015/9/16,2020/9/16,3.37,402255a900000198
130485,15新疆15,2015/9/22,55.5,2015/9/16,2022/9/16,3.55,402255c100000199
130486,15新疆16,2015/9/22,37,2015/9/16,2025/9/16,3.49,402255e50000019a
130487,15新疆Z9,2015/9/22,11.6,2015/9/16,2018/9/16,2.98,402255910000019b
130488,15新疆17,2015/9/22,17.4,2015/9/16,2020/9/16,3.18,402255a90000019c
130489,15新疆18,2015/9/22,17.4,2015/9/16,2022/9/16,3.41,402255c10000019d
130490,15新疆19,2015/9/22,11.6,2015/9/16,2025/9/16,3.34,402255e50000019e
130491,15广西09,2015/9/22,59,2015/9/16,2018/9/16,3.23,402255910000019f
130492,15广西10,2015/9/22,88,2015/9/16,2020/9/16,3.43,402255a9000001a0
130493,15广西11,2015/9/22,88,2015/9/16,2022/9/16,3.6,402255c1000001a1
130494,15广西12,2015/9/22,59,2015/9/16,2025/9/16,3.59,402255e5000001a2
130495,15广西Z3,2015/9/22,9.5,2015/9/16,2020/9/16,3.43,402255a9000001a3
130496,15广西Z4,2015/9/22,9.5,2015/9/16,2022/9/16,3.6,402255c1000001a4
130497,15浙江05,2015/9/24,23.3,2015/9/18,2018/9/18,2.98,40225591000001a5
130498,15浙江06,2015/9/24,69.9,2015/9/18,2020/9/18,3.27,402255a9000001a6
130499,15浙江07,2015/9/24,69.9,2015/9/18,2022/9/18,3.38,402255c1000001a7
130500,15浙江08,2015/9/24,69.9,2015/9/18,2025/9/18,3.43,402255e5000001a8
130501,15浙江Z1,2015/9/24,43.1,2015/9/18,2018/9/18,2.98,40225591000001a9
130502,15浙江Z2,2015/9/24,65.4,2015/9/18,2020/9/18,3.17,402255a9000001aa
130503,15浙江Z3,2015/9/24,43.1,2015/9/18,2022/9/18,3.34,402255c1000001ab
130504,15浙江Z4,2015/9/24,65.4,2015/9/18,2025/9/18,3.33,402255e5000001ac
130505,15河北05,2015/9/24,140,2015/9/18,2018/9/18,3.18,40225591000001ad
130506,15河北06,2015/9/24,140,2015/9/18,2020/9/18,3.37,402255a9000001ae
130507,15河北07,2015/9/24,140,2015/9/18,2022/9/18,3.54,402255c1000001af
130508,15河北08,2015/9/24,49.45,2015/9/18,2025/9/18,3.53,402255e5000001b0
130509,15河北Z4,2015/9/25,47,2015/9/21,2018/9/21,3.17,40225591000001b1
130510,15河北Z5,2015/9/25,47.74,2015/9/21,2020/9/21,3.37,402255a9000001b2
130511,15贵州09,2015/9/25,100,2015/9/21,2018/9/21,3.22,40225591000001b3
130512,15贵州10,2015/9/25,150,2015/9/21,2020/9/21,3.42,402255a9000001b4
130513,15贵州11,2015/9/25,150,2015/9/21,2022/9/21,3.58,402255c1000001b5
130514,15贵州12,2015/9/25,100,2015/9/21,2025/9/21,3.57,402255e5000001b6
130515,15云南05,2015/9/28,27.6,2015/9/22,2018/9/22,3.17,40225591000001b7
130516,15云南06,2015/9/28,50,2015/9/22,2020/9/22,3.36,402255a9000001b8
130517,15云南07,2015/9/28,50,2015/9/22,2022/9/22,3.53,402255c1000001b9
130518,15云南08,2015/9/28,50,2015/9/22,2025/9/22,3.52,402255e5000001ba
130519,15云南Z5,2015/9/28,44.4,2015/9/22,2018/9/22,3.17,40225591000001bb
130520,15云南Z6,2015/9/28,41,2015/9/22,2020/9/22,3.36,402255a9000001bc
130521,15云南Z7,2015/9/28,42,2015/9/22,2022/9/22,3.53,402255c1000001bd
130522,15云南Z8,2015/9/28,42,2015/9/22,2025/9/22,3.52,402255e5000001be
130523,15福建09,2015/9/29,7.2207,2015/9/23,2018/9/23,3.28,40225591000001bf
130524,15福建10,2015/9/29,20.9,2015/9/23,2020/9/23,3.45,402255a9000001c0
130525,15福建11,2015/9/29,20.9,2015/9/23,2022/9/23,3.62,402255c1000001c1
130526,15福建12,2015/9/29,20.9,2015/9/23,2025/9/23,3.61,402255e5000001c2
130527,15福建Z3,2015/9/29,73.6003,2015/9/23,2020/9/23,3.45,402255a9000001c3
130528,15福建Z4,2015/9/29,73.6,2015/9/23,2025/9/23,3.61,402255e5000001c4
130529,15青海09,2015/10/8,5,2015/9/25,2018/9/25,3.19,40225591000001c5
130530,15青海10,2015/10/8,8,2015/9/25,2020/9/25,3.35,402255a9000001c6
130531,15青海11,2015/10/8,8,2015/9/25,2022/9/25,3.53,402255c1000001c7
130532,15青海12,2015/10/8,8,2015/9/25,2025/9/25,3.52,402255e5000001c8
130533,15湖北13,2015/10/15,7.8,2015/10/10,2018/10/10,2.94,40225592000001c9
130534,15湖北14,2015/10/15,23.4,2015/10/10,2020/10/10,3.07,402255aa000001ca
130535,15湖北15,2015/10/15,23.4,2015/10/10,2022/10/10,3.45,402255c2000001cb
130536,15湖北16,2015/10/15,23.4,2015/10/10,2025/10/10,3.44,402255e6000001cc
130537,15湖北Z5,2015/10/15,1.8,2015/10/10,2018/10/10,2.94,40225592000001cd
130538,15湖北Z6,2015/10/15,7.2,2015/10/10,2020/10/10,3.07,402255aa000001ce
130539,15湖北Z7,2015/10/15,3.6,2015/10/10,2022/10/10,3.28,402255c2000001cf
130540,15湖北Z8,2015/10/15,5.4,2015/10/10,2025/10/10,3.3,402255e6000001d0
130541,15四川09,2015/10/15,84,2015/10/10,2018/10/10,3.24,40225592000001d1
130542,15四川10,2015/10/15,84,2015/10/10,2020/10/10,3.37,402255aa000001d2
130543,15四川11,2015/10/15,84,2015/10/10,2022/10/10,3.58,402255c2000001d3
130544,15四川12,2015/10/15,28,2015/10/10,2025/10/10,3.56,402255e6000001d4
130545,15广东09,2015/10/16,19.2634,2015/10/12,2018/10/12,3.02,40225592000001d5
130546,15广东10,2015/10/16,57.7906,2015/10/12,2020/10/12,3.14,402255aa000001d6
130547,15广东11,2015/10/16,57.7906,2015/10/12,2022/10/12,3.35,402255c2000001d7
130548,15广东12,2015/10/16,57.7906,2015/10/12,2025/10/12,3.33,402255e6000001d8
130549,15广东Z4,2015/10/16,77.508,2015/10/12,2020/10/12,3.15,402255aa000001d9
130550,15广东Z5,2015/10/16,31.0032,2015/10/12,2022/10/12,3.35,402255c2000001da
130551,15广东Z6,2015/10/16,46.5048,2015/10/12,2025/10/12,3.33,402255e6000001db
130552,15海南05,2015/10/20,5.3548,2015/10/14,2018/10/14,3.07,40225592000001dc
130553,15海南06,2015/10/20,15.3,2015/10/14,2020/10/14,3.2,402255aa000001dd
130554,15海南07,2015/10/20,15.3,2015/10/14,2022/10/14,3.4,402255c2000001de
130555,15海南08,2015/10/20,15.3,2015/10/14,2025/10/14,3.39,402255e6000001df
130556,15海南Z1,2015/10/20,18.4484,2015/10/14,2020/10/14,3.2,402255aa000001e0
130557,15海南Z2,2015/10/20,7,2015/10/14,2022/10/14,3.4,402255c2000001e1
130558,15海南Z3,2015/10/20,10.5,2015/10/14,2025/10/14,3.39,402255e6000001e2
130559,15浙江09,2015/10/22,13.2,2015/10/16,2018/10/16,2.94,40225592000001e3
130560,15浙江10,2015/10/22,39.6,2015/10/16,2020/10/16,3.04,402255aa000001e4
130561,15浙江11,2015/10/22,39.6,2015/10/16,2022/10/16,3.23,402255c2000001e5
130562,15浙江12,2015/10/22,39.6,2015/10/16,2025/10/16,3.31,402255e6000001e6
130563,15浙江Z5,2015/10/22,28.7,2015/10/16,2018/10/16,2.94,40225592000001e7
130564,15浙江Z6,2015/10/22,43.1,2015/10/16,2020/10/16,3.04,402255aa000001e8
130565,15浙江Z7,2015/10/22,28.7,2015/10/16,2022/10/16,3.23,402255c2000001e9
130566,15浙江Z8,2015/10/22,43.1,2015/10/16,2025/10/16,3.31,402255e6000001ea
130567,15甘肃09,2015/10/27,9.3,2015/10/21,2018/10/21,3.01,40225592000001eb
130568,15甘肃10,2015/10/27,7,2015/10/21,2020/10/21,3.13,402255aa000001ec
130569,15甘肃11,2015/10/27,7.7,2015/10/21,2022/10/21,3.32,402255c2000001ed
130570,15甘肃12,2015/10/27,10,2015/10/21,2025/10/21,3.29,402255e6000001ee
130571,15甘肃Z3,2015/10/27,10,2015/10/21,2020/10/21,3.13,402255aa000001ef
130572,15甘肃Z4,2015/10/27,10,2015/10/21,2025/10/21,3.29,402255e6000001f0
130573,15江西05,2015/10/27,44.8554,2015/10/21,2018/10/21,3.05,40225592000001f1
130574,15江西06,2015/10/27,134.5,2015/10/21,2020/10/21,3.18,402255aa000001f2
130575,15江西07,2015/10/27,134.5,2015/10/21,2022/10/21,3.37,402255c2000001f3
130576,15江西08,2015/10/27,134.5,2015/10/21,2025/10/21,3.34,402255e6000001f4
130577,15江西Z1,2015/10/27,7.5,2015/10/21,2018/10/21,3.03,40225592000001f5
130578,15江西Z2,2015/10/27,7.5,2015/10/21,2020/10/21,3.07,402255aa000001f6
130579,15江西Z3,2015/10/27,7.5,2015/10/21,2022/10/21,3.27,402255c2000001f7
130580,15江西Z4,2015/10/27,7.5,2015/10/21,2025/10/21,3.34,402255e6000001f8
130581,15江西Z5,2015/10/27,1.5,2015/10/21,2018/10/21,3,40225592000001f9
130582,15江西Z6,2015/10/27,1.5,2015/10/21,2020/10/21,3.05,402255aa000001fa
130583,15江西Z7,2015/10/27,1.5,2015/10/21,2022/10/21,3.36,402255c2000001fb
130584,15江西Z8,2015/10/27,1.5,2015/10/21,2025/10/21,3.34,402255e6000001fc
130585,15上海05,2015/10/30,5,2015/10/26,2020/10/26,2.93,402255aa000001fd
130586,15上海06,2015/10/30,78.6,2015/10/26,2022/10/26,3.1,402255c2000001fe
130587,15上海07,2015/10/30,78.6,2015/10/26,2025/10/26,3.08,402255e6000001ff
130588,15上海Z3,2015/10/30,31.5,2015/10/26,2018/10/26,2.8,4022559200000200
130589,15上海Z4,2015/10/30,47.5,2015/10/26,2020/10/26,2.93,402255aa00000201
130590,15上海Z5,2015/10/30,47.5,2015/10/26,2022/10/26,3.1,402255c200000202
130591,15上海Z6,2015/10/30,31.5,2015/10/26,2025/10/26,3.08,402255e600000203
130592,15四川Z1,2015/11/2,153,2015/10/27,2018/10/27,3.09,4022559200000204
130593,15四川Z2,2015/11/2,153,2015/10/27,2020/10/27,3.21,402255aa00000205
130594,15四川Z3,2015/11/2,153,2015/10/27,2022/10/27,3.38,402255c200000206
130595,15四川Z4,2015/11/2,53.42,2015/10/27,2025/10/27,3.37,402255e600000207
130596,15福建13,2015/11/3,3.1,2015/10/28,2018/10/28,2.98,4022559200000208
130597,15福建14,2015/11/3,9.3,2015/10/28,2020/10/28,3.09,402255aa00000209
130598,15福建15,2015/11/3,9.3,2015/10/28,2022/10/28,3.26,402255c20000020a
130599,15福建16,2015/11/3,9.3,2015/10/28,2025/10/28,3.25,402255e60000020b
130600,15福建Z5,2015/11/3,3.3,2015/10/28,2020/10/28,3.09,402255aa0000020c
130601,15福建Z6,2015/11/3,3.2,2015/10/28,2025/10/28,3.25,402255e60000020d
130602,15福建Z7,2015/11/3,1.8,2015/10/28,2020/10/28,3.09,402255aa0000020e
130603,15福建Z8,2015/11/3,1.7,2015/10/28,2025/10/28,3.25,402255e60000020f
130604,15安徽10,2015/11/3,95.4,2015/10/28,2018/10/28,3.13,4022559200000210
130605,15安徽11,2015/11/3,95.4,2015/10/28,2020/10/28,3.24,402255aa00000211
130606,15安徽12,2015/11/3,63.6,2015/10/28,2022/10/28,3.36,402255c200000212
130607,15安徽13,2015/11/3,64.3686,2015/10/28,2025/10/28,3.45,402255e600000213
130608,15安徽Z3,2015/11/3,99.0105,2015/10/28,2020/10/28,3.19,402255aa00000214
130609,15安徽Z4,2015/11/3,52,2015/10/28,2025/10/28,3.39,402255e600000215
130610,15宁夏09,2015/11/5,25,2015/10/30,2018/10/30,3.05,4022559200000216
130611,15宁夏10,2015/11/5,25,2015/10/30,2020/10/30,3.15,402255aa00000217
130612,15宁夏11,2015/11/5,25,2015/10/30,2022/10/30,3.37,402255c200000218
130613,15宁夏12,2015/11/5,20.1011,2015/10/30,2025/10/30,3.37,402255e600000219
130614,15宁夏Z1,2015/11/5,20,2015/10/30,2018/10/30,3.05,402255920000021a
130615,15宁夏Z2,2015/11/5,15,2015/10/30,2020/10/30,3.15,402255aa0000021b
130616,15宁夏Z3,2015/11/5,15,2015/10/30,2022/10/30,3.37,402255c20000021c
130617,15宁夏Z4,2015/11/5,9.1765,2015/10/30,2025/10/30,3.37,402255e60000021d
130618,15宁夏Z5,2015/11/5,2,2015/10/30,2022/10/30,3.37,402255c20000021e
130619,15宁夏Z6,2015/11/5,5,2015/10/30,2025/10/30,3.37,402255e60000021f
130620,15天津09,2015/11/5,5.07,2015/10/30,2018/10/30,3,4022559200000220
130621,15天津10,2015/11/5,15.4,2015/10/30,2020/10/30,3.1,402255aa00000221
130622,15天津11,2015/11/5,15.4,2015/10/30,2022/10/30,3.27,402255c200000222
130623,15天津12,2015/11/5,15.4,2015/10/30,2025/10/30,3.27,402255e600000223
130624,15天津Z4,2015/11/5,8.31,2015/10/30,2020/10/30,3.1,402255aa00000224
130625,15天津Z5,2015/11/5,3.1,2015/10/30,2022/10/30,3.25,402255c200000225
130626,15天津Z6,2015/11/5,3.7,2015/10/30,2025/10/30,3.27,402255e600000226
130627,15广东13,2015/11/9,15.892,2015/11/3,2018/11/3,2.83,4022559300000227
130628,15广东14,2015/11/9,47.5,2015/11/3,2020/11/3,2.96,402255ab00000228
130629,15广东15,2015/11/9,47.5,2015/11/3,2022/11/3,3.12,402255c300000229
130630,15广东16,2015/11/9,47.5,2015/11/3,2025/11/3,3.12,402255e70000022a
130631,15山西05,2015/11/10,24.922,2015/11/4,2018/11/4,2.87,402255930000022b
130632,15山西06,2015/11/10,66.2079,2015/11/4,2020/11/4,3.07,402255ab0000022c
130633,15山西07,2015/11/10,66.2079,2015/11/4,2022/11/4,3.23,402255c30000022d
130634,15山西08,2015/11/10,66.2079,2015/11/4,2025/11/4,3.23,402255e70000022e
130635,15山西Z1,2015/11/10,69.9825,2015/11/4,2020/11/4,2.97,402255ab0000022f
130636,15山西Z2,2015/11/10,67.4827,2015/11/4,2025/11/4,3.18,402255e700000230
130637,15河南09,2015/11/10,70.4038,2015/11/4,2018/11/4,3.02,4022559300000231
130638,15河南10,2015/11/10,102,2015/11/4,2020/11/4,3.17,402255ab00000232
130639,15河南11,2015/11/10,102,2015/11/4,2022/11/4,3.33,402255c300000233
130640,15河南12,2015/11/10,68,2015/11/4,2025/11/4,3.33,402255e700000234
130641,15河南Z5,2015/11/10,42.6738,2015/11/4,2018/11/4,3.02,4022559300000235
130642,15河南Z6,2015/11/10,63,2015/11/4,2020/11/4,3.17,402255ab00000236
130643,15河南Z7,2015/11/10,63,2015/11/4,2022/11/4,3.33,402255c300000237
130644,15河南Z8,2015/11/10,42,2015/11/4,2025/11/4,3.33,402255e700000238
130645,15贵州Z1,2015/11/12,100,2015/11/6,2018/11/6,2.99,4022559300000239
130646,15贵州Z2,2015/11/12,150,2015/11/6,2020/11/6,3.17,402255ab0000023a
130647,15贵州Z3,2015/11/12,150,2015/11/6,2022/11/6,3.32,402255c30000023b
130648,15贵州Z4,2015/11/12,100,2015/11/6,2025/11/6,3.33,402255e70000023c
130649,15江苏09,2015/11/12,162.4,2015/11/6,2018/11/6,2.89,402255930000023d
130650,15江苏10,2015/11/12,243.6,2015/11/6,2020/11/6,3.11,402255ab0000023e
130651,15江苏11,2015/11/12,243.6,2015/11/6,2022/11/6,3.26,402255c30000023f
130652,15江苏12,2015/11/12,162.4,2015/11/6,2025/11/6,3.23,402255e700000240
130653,15江苏Z8,2015/11/12,71.3212,2015/11/6,2018/11/6,2.89,4022559300000241
130654,15江苏Z9,2015/11/12,106.7,2015/11/6,2020/11/6,3.07,402255ab00000242
130655,15江苏13,2015/11/12,106.7,2015/11/6,2022/11/6,3.22,402255c300000243
130656,15江苏14,2015/11/12,71.2,2015/11/6,2025/11/6,3.18,402255e700000244
130657,15云南09,2015/11/13,62.9,2015/11/9,2018/11/9,2.95,4022559300000245
130658,15云南10,2015/11/13,109,2015/11/9,2020/11/9,3.14,402255ab00000246
130659,15云南11,2015/11/13,109,2015/11/9,2022/11/9,3.29,402255c300000247
130660,15云南12,2015/11/13,109,2015/11/9,2025/11/9,3.29,402255e700000248
130661,15云南Z9,2015/11/13,65,2015/11/9,2018/11/9,2.95,4022559300000249
130662,15云南13,2015/11/13,65,2015/11/9,2020/11/9,3.14,402255ab0000024a
130663,15云南14,2015/11/13,63,2015/11/9,2022/11/9,3.29,402255c30000024b
130664,15云南15,2015/11/13,63,2015/11/9,2025/11/9,3.29,402255e70000024c
130665,15内蒙09,2015/11/16,19.0393,2015/11/10,2018/11/10,3.17,402255930000024d
130666,15内蒙10,2015/11/16,56.7,2015/11/10,2020/11/10,3.39,402255ab0000024e
130667,15内蒙11,2015/11/16,56.7,2015/11/10,2022/11/10,3.56,402255c30000024f
130668,15内蒙12,2015/11/16,56.7,2015/11/10,2025/11/10,3.55,402255e700000250
130669,15内蒙Z5,2015/11/16,4.9376,2015/11/10,2018/11/10,3.17,4022559300000251
130670,15内蒙Z6,2015/11/16,20,2015/11/10,2020/11/10,3.39,402255ab00000252
130671,15内蒙Z7,2015/11/16,14.8,2015/11/10,2022/11/10,3.56,402255c300000253
130672,15内蒙Z8,2015/11/16,10,2015/11/10,2025/11/10,3.55,402255e700000254
130673,15宁波05,2015/11/17,10.2,2015/11/11,2018/11/11,2.87,4022559300000255
130674,15宁波06,2015/11/17,15.3,2015/11/11,2020/11/11,3.08,402255ab00000256
130675,15宁波07,2015/11/17,10.2,2015/11/11,2022/11/11,3.24,402255c300000257
130676,15宁波08,2015/11/17,15.3,2015/11/11,2025/11/11,3.33,402255e700000258
130677,15宁波Z5,2015/11/17,8.4,2015/11/11,2018/11/11,2.78,4022559300000259
130678,15宁波Z6,2015/11/17,12.6,2015/11/11,2020/11/11,3.08,402255ab0000025a
130679,15宁波Z7,2015/11/17,8.4,2015/11/11,2022/11/11,3.24,402255c30000025b
130680,15宁波Z8,2015/11/17,12.6,2015/11/11,2025/11/11,3.33,402255e70000025c
130681,15厦门05,2015/11/17,1.8725,2015/11/11,2018/11/11,2.78,402255930000025d
130682,15厦门06,2015/11/17,2.7,2015/11/11,2020/11/11,2.98,402255ab0000025e
130683,15厦门07,2015/11/17,2.7,2015/11/11,2022/11/11,3.14,402255c30000025f
130684,15厦门08,2015/11/17,1.8,2015/11/11,2025/11/11,3.13,402255e700000260
130685,15厦门Z3,2015/11/17,10.8189,2015/11/11,2020/11/11,2.98,402255ab00000261
130686,15厦门Z4,2015/11/17,10.8,2015/11/11,2025/11/11,3.13,402255e700000262
130687,15陕西09,2015/11/19,49.6,2015/11/13,2018/11/13,3.16,4022559300000263
130688,15陕西10,2015/11/19,49.6,2015/11/13,2020/11/13,3.39,402255ab00000264
130689,15陕西11,2015/11/19,49.6,2015/11/13,2022/11/13,3.57,402255c300000265
130690,15陕西12,2015/11/19,16.6651,2015/11/13,2025/11/13,3.55,402255e700000266
130691,15陕西Z9,2015/11/19,66.2,2015/11/13,2018/11/13,3.04,4022559300000267
130692,15陕西13,2015/11/19,66.2,2015/11/13,2020/11/13,3.24,402255ab00000268
130693,15陕西14,2015/11/19,66.2,2015/11/13,2022/11/13,3.44,402255c300000269
